Set,zipcode,price_sold,zestimate,bedroom,bathroom,area,year,parking,lot,sold_date,price_list_f,date_list,price_list,tax,tax_assessment,walk,bike,school,heating_baseboard_dummy,heating_forced_water_dummy,heating_forced_air_dummy,heating_natural_gas_dummy,heating_other_dummy,heating_central_air_dummy,heating_gas_connected_dummy,cooling_central_air_dummy,cooling_ductless_dummy,cooling_window_units_dummy,cooling_wall_units_dummy,cooling_other_dummy,cooling_none_dummy,bedroom_6_plus,bathroom_6_plus
A,94024,4220000.0,4149900.0,4,3,2238.0,1962,2.0,0.23,2024-08-02,4220000.0,2024-06-25,3875000.0,5501.0,381595.0,15.0,15.0,8.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
A,94024,6640000.0,6506200.0,5,6,5533.0,2007,2.0,0.25,2024-07-23,6640000.0,2024-06-19,6488000.0,45904.0,3877181.0,41.0,74.0,8.0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
A,94024,3125000.0,2827700.0,4,2,1664.0,1932,2.0,0.28,2024-08-29,3125000.0,2024-08-09,2750000.0,3028.0,145829.0,20.0,29.0,8.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
A,94024,5000000.0,4689800.0,5,4,2500.0,1960,2.0,0.31,2024-09-20,5000000.0,2024-09-05,4388888.0,37462.0,3105094.0,56.0,63.0,8.0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
A,94024,6750000.0,6630800.0,4,4,3798.0,2002,2.0,0.36,2024-07-30,6750000.0,2024-06-26,5988000.0,61804.0,5242935.0,42.0,84.0,9.0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
A,94024,4768000.0,4626400.0,5,5,4262.0,1989,3.0,0.37,2024-09-27,4768000.0,2024-08-06,4795000.0,26288.0,2210406.0,54.0,59.0,8.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
A,94024,4610000.0,4533400.0,5,6,4388.0,1966,3.0,1.2,2024-08-02,4610000.0,2024-06-25,4295000.0,18948.0,1633834.0,0.0,9.0,8.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
A,94024,7750000.0,7675700.0,6,5,5451.0,1998,3.0,1.22,2024-08-15,7750000.0,2024-05-21,8295000.0,91454.0,7620930.0,39.0,39.0,8.0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
B,01075,305000.0,305500.0,2,1,1020.0,1920,3.0,0.18,2024-09-09,299000.0,2024-08-07,299000.0,3687.0,210100.0,45.0,35.0,6.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
B,01075,335000.0,336600.0,3,2,1166.0,1930,1.0,0.2,2024-09-02,349000.0,2024-06-26,349000.0,4417.0,251700.0,47.0,35.0,6.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
B,01075,360000.0,363300.0,4,1,1192.0,1947,1.0,0.22,2024-08-23,325000.0,2024-06-28,325000.0,4205.0,239600.0,21.0,34.0,6.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
B,01075,380000.0,387700.0,3,2,1200.0,1962,1.0,0.29,2024-07-18,365000.0,2024-04-29,365000.0,5232.0,298100.0,38.0,26.0,6.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
B,01075,525000.0,527400.0,4,2,1080.0,1836,1.0,0.33,2024-09-03,399000.0,2024-05-28,399000.0,4201.0,236400.0,20.0,29.0,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
B,01075,357000.0,357500.0,3,1,1504.0,1959,1.0,0.35,2024-09-20,369000.0,2024-07-23,399900.0,5064.0,285000.0,13.0,19.0,6.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
B,01075,392000.0,408500.0,3,2,1470.0,1994,1.0,0.36,2024-09-27,404900.0,2024-07-09,404900.0,4739.0,270000.0,39.0,36.0,6.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
B,01075,525000.0,525700.0,3,3,2391.0,1978,2.0,0.52,2024-09-10,500000.0,2024-07-09,500000.0,7996.0,455600.0,17.0,26.0,6.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
B,01075,550000.0,550300.0,3,2,2549.0,1966,2.0,0.65,2024-08-30,569000.0,2024-05-15,595000.0,5405.0,308000.0,23.0,28.0,6.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
B,01075,350000.0,354900.0,2,2,1000.0,1900,2.0,1.05,2024-08-08,325000.0,2024-06-14,325000.0,3824.0,217900.0,16.0,19.0,6.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
B,01507,550000.0,552900.0,4,2,2880.0,1800,4.0,0.62,2024-08-30,550000.0,2024-07-10,600000.0,4481.0,368200.0,24.0,20.0,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
B,01507,545000.0,552600.0,3,2,2446.0,1985,2.0,1.0,2024-07-19,545000.0,2024-06-04,534900.0,4735.0,389100.0,3.0,15.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B,01507,535900.0,540000.0,3,2,2293.0,1986,2.0,1.01,2024-08-13,535900.0,2024-03-23,549500.0,4438.0,364700.0,3.0,17.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B,01507,425000.0,425300.0,3,1,1843.0,1987,10.0,1.08,2024-09-12,424900.0,2024-06-17,439900.0,3959.0,325300.0,0.0,13.0,5.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
B,01507,417500.0,419100.0,3,3,1132.0,1991,8.0,1.38,2024-09-06,429900.0,2024-08-07,449900.0,4017.0,330100.0,0.0,14.0,5.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
B,01507,565000.0,571500.0,4,2,2083.0,1974,12.0,3.0,2024-08-30,565000.0,2024-06-17,569000.0,4567.0,375000.0,0.0,12.0,5.0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0
B,01516,240000.0,224100.0,5,2,1776.0,1991,10.0,2.08,2024-08-09,240000.0,2024-06-14,240000.0,4884.0,340100.0,0.0,21.0,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
B,01540,495000.0,492800.0,3,2,1844.0,1980,6.0,0.46,2024-09-27,479900.0,2024-08-21,479900.0,5374.0,394000.0,5.0,16.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
B,01590,512500.0,519600.0,4,3,2296.0,1884,4.0,0.25,2024-07-18,512500.0,2024-05-16,525000.0,5781.0,377000.0,10.0,14.0,8.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
B,01590,525000.0,546100.0,4,3,1788.0,1970,1.06,1.0,2024-07-22,525000.0,2024-05-31,525000.0,5370.0,381400.0,14.0,14.0,8.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
B,01590,425000.0,425200.0,3,1,2208.0,1985,1.0,1.24,2024-09-24,425000.0,2024-08-01,425000.0,4294.0,299000.0,0.0,9.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
B,01590,639900.0,642500.0,3,2,2594.0,1840,1.0,1.38,2024-09-05,639900.0,2024-06-25,639900.0,5174.0,373600.0,11.0,18.0,8.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B,01590,950000.0,950300.0,3,3,2807.0,2019,2.0,2.16,2024-09-12,950000.0,2024-07-08,975000.0,10778.0,778200.0,1.0,14.0,8.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
B,01590,660000.0,664600.0,3,3,3256.0,1988,4.0,2.22,2024-08-22,660000.0,2024-06-11,659900.0,8298.0,599100.0,11.0,15.0,8.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
B,01590,712000.0,722100.0,3,3,1925.0,1978,1.0,2.75,2024-07-18,712000.0,2024-05-24,649900.0,5899.0,425900.0,1.0,13.0,8.0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
B,01590,825000.0,831200.0,3,2,2115.0,1984,4.0,2.89,2024-08-09,825000.0,2024-06-26,794900.0,8133.0,587200.0,8.0,1.0,8.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
B,01590,590000.0,597000.0,3,2,1632.0,1977,1.0,3.0,2024-07-26,590000.0,2024-05-23,178000.0,6219.0,449000.0,3.0,4.0,8.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
B,01754,430000.0,432400.0,2,1,1059.0,1910,1.0,0.09,2024-08-21,430000.0,2024-07-09,429900.0,6495.0,342400.0,71.0,40.0,6.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B,01754,775000.0,782700.0,3,2,1848.0,1982,2.0,0.23,2024-07-25,775000.0,2024-06-17,669000.0,8922.0,470300.0,30.0,46.0,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B,01754,837500.0,845300.0,4,3,2234.0,1986,2.0,0.51,2024-07-29,837500.0,2024-05-27,749000.0,8878.0,468000.0,47.0,47.0,6.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
B,01775,550000.0,555700.0,3,2,1953.0,1918,3.0,0.25,2024-07-23,550000.0,2024-06-01,575000.0,7930.0,437400.0,3.0,20.0,8.0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0
B,01775,680000.0,680100.0,4,3,2688.0,1880,4.0,0.4,2024-09-19,680000.0,2024-05-31,695900.0,8568.0,472600.0,36.0,15.0,8.0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
B,01775,1125000.0,1136700.0,4,3,3206.0,2003,2.0,0.51,2024-07-22,1125000.0,2024-05-29,1100000.0,15226.0,839800.0,4.0,27.0,8.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
B,01775,1250000.0,1262600.0,5,4,4555.0,2002,2.0,0.52,2024-07-24,1250000.0,2024-05-30,1250000.0,16399.0,904500.0,4.0,28.0,8.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
B,01775,1220000.0,1235400.0,4,3,3688.0,2005,2.0,0.54,2024-07-09,1220000.0,2024-06-06,1195000.0,15356.0,847000.0,4.0,27.0,8.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
B,01775,615000.0,622900.0,3,2,1584.0,1875,1.0,0.96,2024-07-08,615000.0,2024-02-29,599900.0,6793.0,374700.0,9.0,18.0,8.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
B,01775,805000.0,814200.0,3,3,2752.0,1971,2.0,1.53,2024-07-16,805000.0,2024-06-06,750000.0,11766.0,649000.0,3.0,19.0,8.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B,01775,1100000.0,1100300.0,4,3,3614.0,1987,2.0,2.36,2024-09-11,1100000.0,2024-08-07,969990.0,14807.0,816700.0,2.0,15.0,8.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
B,01775,950000.0,950300.0,4,3,3570.0,1985,2.0,3.44,2024-09-19,950000.0,2024-06-06,1049000.0,13730.0,757300.0,9.0,27.0,8.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
B,01923,700000.0,700400.0,3,2,1798.0,1960,1.0,0.5,2024-08-30,659900.0,2024-08-01,659900.0,6266.0,533300.0,10.0,15.0,5.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
B,01923,816000.0,816300.0,3,3,1997.0,1978,2.0,0.56,2024-08-28,779000.0,2024-06-24,779000.0,7632.0,649500.0,8.0,21.0,5.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
B,01923,1533579.0,1663200.0,6,6,5100.0,2023,7.0,1.13,2024-09-13,1533579.0,2024-09-13,1533579.0,6911.0,588200.0,23.0,15.0,5.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
B,01923,1330000.0,1335900.0,4,3,3884.0,1997,2.0,4.1,2024-08-16,1450000.0,2024-06-14,1450000.0,12087.0,1028700.0,18.0,32.0,5.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
B,01923,580000.0,581100.0,4,2,1778.0,1912,3.0,0.16,2024-09-13,559000.0,2024-06-29,559000.0,5753.0,489600.0,85.0,57.0,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
B,01923,500000.0,503600.0,3,2,1354.0,1925,1.0,0.1,2024-08-16,499000.0,2024-07-10,499000.0,5571.0,4741008.0,82.0,57.0,5.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
B,01923,920000.0,926700.0,4,2,2572.0,1867,3.0,0.18,2024-07-31,759000.0,2024-06-03,759000.0,6345.0,540000.0,70.0,44.0,5.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
B,01923,650000.0,651600.0,3,3,1858.0,1955,4.0,0.18,2024-08-28,699000.0,2024-06-05,699000.0,6184.0,526300.0,67.0,49.0,5.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
B,01940,831000.0,831300.0,3,2,2319.0,1941,4.0,0.29,2024-09-13,799999.0,2024-06-26,874900.0,8328.0,737000.0,22.0,36.0,7.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
B,01940,950000.0,956700.0,3,3,2404.0,1956,2.0,0.34,2024-08-01,869000.0,2024-06-12,869000.0,9217.0,815700.0,31.0,19.0,7.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
B,01940,1000000.0,1007200.0,4,3,2097.0,1977,2.0,0.35,2024-07-19,929000.0,2024-06-04,929000.0,9057.0,801500.0,28.0,43.0,7.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
B,01940,955000.0,955400.0,3,3,2128.0,1972,2.0,0.35,2024-09-13,999999.0,2024-05-08,1099900.0,8867.0,784700.0,17.0,27.0,7.0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0
B,01940,1100000.0,1132800.0,3,3,3343.0,1957,1.0,0.38,2024-09-23,1149900.0,2024-01-23,1389888.0,7211.0,638100.0,41.0,33.0,7.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
B,01940,1250500.0,1255600.0,5,3,2611.0,1976,2.0,0.61,2024-08-23,1199000.0,2024-06-11,1199000.0,10545.0,933200.0,8.0,12.0,7.0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
B,01940,1260000.0,1301600.0,4,4,2921.0,1962,4.0,0.7,2024-09-17,1350000.0,2024-06-26,1350000.0,10736.0,950100.0,20.0,29.0,7.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
B,01940,1565000.0,1580600.0,4,3,3000.0,1969,2.0,0.97,2024-07-19,1399900.0,2024-05-15,1399900.0,9847.0,871400.0,29.0,28.0,7.0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0
B,01940,1100000.0,1100400.0,3,3,3144.0,1969,2.0,1.0,2024-09-19,1079000.0,2024-08-07,1079000.0,10673.0,944500.0,5.0,29.0,7.0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
B,01950,1025000.0,1024000.0,3,2,2100.0,1850,0.0,0.07,2024-09-24,1049000.0,2014-10-24,539990.0,8414.0,783400.0,90.0,60.0,9.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
B,01950,1325000.0,1329300.0,4,3,2040.0,1880,4.0,0.1,2024-08-23,1399900.0,2021-12-08,1050000.0,11352.0,1057000.0,61.0,48.0,9.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
B,01950,1010000.0,1010400.0,4,2,2564.0,1860,1.0,0.16,2024-09-13,949900.0,2024-08-15,949900.0,9224.0,858800.0,86.0,56.0,9.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
B,01950,1250000.0,1259100.0,3,2,1248.0,1957,6.0,0.24,2024-07-31,1325000.0,2016-10-18,600000.0,7602.0,707800.0,7.0,28.0,9.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
B,01950,847000.0,847100.0,3,2,1566.0,1971,1.0,0.28,2024-09-16,749900.0,2009-05-01,450000.0,6106.0,568500.0,17.0,34.0,9.0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
B,01950,761000.0,766600.0,3,1,1240.0,1965,4.0,0.3,2024-07-31,699900.0,2024-06-15,699900.0,6062.0,564400.0,34.0,44.0,9.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
B,01950,762000.0,762500.0,3,2,1536.0,1980,1.0,0.33,2024-09-09,675000.0,2009-06-13,335000.0,5648.0,525900.0,11.0,21.0,9.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
B,01950,865000.0,865700.0,3,2,1736.0,1962,2.0,0.43,2024-08-28,849000.0,2024-07-22,849000.0,6443.0,599900.0,44.0,56.0,9.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
B,01950,1650000.0,1662300.0,3,4,2485.0,1850,2.0,0.08,2024-07-24,1599900.0,2022-03-24,1500000.0,7822.0,728300.0,83.0,60.0,9.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
B,02301,497500.0,504500.0,3,2,1896.0,1964,1.0,0.15,2024-08-30,450000.0,2024-04-24,450000.0,5840.0,449900.0,25.0,36.0,1.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
B,02301,445000.0,447000.0,3,2,1320.0,1900,1.0,0.15,2024-08-30,459900.0,2024-06-05,459900.0,4580.0,353000.0,35.0,41.0,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
B,02301,445000.0,445600.0,3,2,1320.0,1900,1.0,0.15,2024-08-30,445000.0,2024-06-05,459900.0,4582.0,353000.0,35.0,41.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
B,02301,520000.0,522300.0,3,2,1420.0,1977,2.0,0.17,2024-08-19,520000.0,2024-07-04,499900.0,5139.0,395900.0,66.0,40.0,2.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
B,02301,445000.0,445300.0,3,1,1446.0,1961,2.0,0.18,2024-09-04,425000.0,2024-07-18,425000.0,4712.0,363000.0,61.0,42.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B,02301,600000.0,602800.0,5,2,1569.0,1965,1.0,0.18,2024-08-28,585000.0,2024-08-17,585000.0,5356.0,412600.0,64.0,45.0,1.0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
B,02301,600000.0,602800.0,5,2,1569.0,1965,1.0,0.18,2024-08-28,600000.0,2024-08-17,585000.0,5356.0,412600.0,64.0,45.0,2.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
B,02301,430000.0,409000.0,3,1,1042.0,1952,1.0,0.18,2024-08-26,399900.0,2024-06-17,399900.0,4840.0,372900.0,22.0,36.0,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
B,02301,430000.0,409000.0,3,1,1042.0,1952,1.0,0.18,2024-08-26,430000.0,2024-06-17,399900.0,4840.0,372900.0,22.0,36.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
B,02301,509999.0,510100.0,3,1,1176.0,1957,1.0,0.18,2024-09-09,509999.0,2024-07-30,484900.0,5113.0,393900.0,15.0,31.0,2.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
B,02301,280000.0,280100.0,3,2,1152.0,1955,3.0,0.22,2024-08-30,280000.0,2024-08-19,279900.0,4792.0,369200.0,29.0,39.0,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
B,02301,447000.0,448800.0,3,1,1462.0,1971,4.0,0.23,2024-08-22,447000.0,2024-07-05,449900.0,5045.0,388700.0,27.0,35.0,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B,02301,500000.0,500200.0,4,1,1232.0,1971,4.0,0.23,2024-09-05,500000.0,2024-07-24,479999.0,4836.0,372600.0,2.0,27.0,2.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
B,02301,478000.0,481300.0,3,2,1352.0,1965,0.0,0.27,2024-08-23,463000.0,2024-05-09,490000.0,4762.0,366900.0,43.0,45.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
B,02301,478000.0,481300.0,3,2,1352.0,1965,0.0,0.27,2024-08-23,478000.0,2024-05-09,490000.0,4762.0,366900.0,43.0,45.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B,02301,525000.0,528600.0,3,2,1440.0,1961,1.0,0.27,2024-08-15,525000.0,2024-06-19,525000.0,5301.0,408400.0,17.0,31.0,2.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
B,02301,615000.0,598100.0,6,2,2378.0,1946,1.0,0.27,2024-09-16,615000.0,2024-07-10,599000.0,5275.0,406400.0,62.0,52.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
B,02301,626000.0,628500.0,3,2,1900.0,1960,5.0,0.29,2024-08-22,626000.0,2024-06-20,569900.0,5611.0,432300.0,51.0,39.0,2.0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0
B,02301,675000.0,680500.0,3,2,2050.0,1953,1.0,0.37,2024-08-16,675000.0,2024-04-25,659900.0,5871.0,452300.0,67.0,49.0,2.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
B,02301,589900.0,591200.0,3,2,2384.0,1955,2.0,0.38,2024-09-06,589900.0,2024-06-13,599900.0,5340.0,411400.0,62.0,48.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
B,02302,465000.0,468600.0,3,1,1216.0,1961,4.0,0.24,2024-08-20,475000.0,2024-05-18,475000.0,4730.0,364400.0,32.0,35.0,1.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
B,02302,640000.0,643000.0,5,2,2696.0,1960,4.0,0.26,2024-08-29,599900.0,2024-07-11,599900.0,6040.0,465000.0,32.0,45.0,1.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
B,02633,1100000.0,1107900.0,2,2,1196.0,1957,1.0,0.25,2024-08-08,1100000.0,2024-04-24,1149000.0,3074.0,792200.0,0.48,0.47,0.6,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
B,02633,1610000.0,1616900.0,3,3,1840.0,1957,4.0,0.38,2024-08-23,1610000.0,2024-07-22,1645000.0,4870.0,1255200.0,0.09,0.13,0.6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
B,02633,5000000.0,5086400.0,5,6,4472.0,2018,2.0,0.49,2024-06-21,5000000.0,2024-03-27,5600000.0,12926.0,3331400.0,0.1,0.1,0.6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
B,02633,5000000.0,5086400.0,5,6,4452.0,2018,2.0,0.49,2024-06-21,5000000.0,2024-03-27,5600000.0,12926.0,3331.4,20.0,29.0,0.6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
B,02633,740000.0,745400.0,3,1,1040.0,1972,8.0,0.5,2024-08-07,740000.0,2024-07-10,695500.0,1890.0,487200.0,0.1,0.09,0.6,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
B,02633,1495000.0,1495500.0,4,3,2249.0,1985,2.0,0.63,2024-09-16,1495000.0,2024-06-07,1565000.0,3296.0,849500.0,0.07,0.08,0.6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
B,02633,935000.0,938500.0,3,3,2400.0,1972,6.0,0.65,2024-08-26,935000.0,2024-04-28,999950.0,2445.0,630200.0,0.09,0.12,0.6,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
B,02633,3800000.0,3814800.0,6,5,3203.0,1930,2.0,0.78,2024-08-27,3800000.0,2024-07-29,2999000.0,11729.0,3022900.0,0.46,0.31,0.6,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
B,02633,2500000.0,2508700.0,5,5,3240.0,1950,2.0,0.83,2024-08-19,2500000.0,2024-05-19,2900000.0,6570.0,1693200.0,0.18,0.3,0.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
B,02633,1550000.0,1555900.0,3,4,4148.0,1998,2.0,0.93,2024-08-15,1550000.0,2024-04-18,1675000.0,4250.0,1095300.0,0.14,0.31,0.6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
B,02738,1100000.0,1100700.0,1,1,820.0,1959,6.0,0.22,2024-09-16,1100000.0,2024-08-15,1099900.0,10865.0,1150933.0,11.0,27.0,7.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
B,02738,510000.0,512100.0,4,2,1434.0,1900,1.0,0.28,2024-09-06,510000.0,2024-07-16,529900.0,3093.0,327700.0,9.0,30.0,7.0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
B,02738,725000.0,730300.0,5,3,2899.0,1999,2.0,0.51,2024-08-22,725000.0,2024-06-14,720000.0,5805.0,614900.0,5.0,27.0,7.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
B,02738,1350000.0,1388700.0,4,2,1992.0,1966,2.0,1.08,2024-09-27,1350000.0,2024-08-08,1400000.0,12610.0,1335824.0,4.0,21.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
B,02739,458000.0,459700.0,2,1,1046.0,1940,2.0,0.03,2024-08-27,458000.0,2024-03-14,499900.0,2875.0,255589.0,5.0,27.0,7.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
B,02739,685000.0,687500.0,2,1,928.0,1960,2.0,0.11,2024-08-27,685000.0,2024-03-18,685000.0,4311.0,383161.0,8.0,25.0,7.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
B,02739,600000.0,600200.0,3,2,1680.0,1953,4.0,0.2,2024-09-20,600000.0,2024-05-23,699900.0,6267.0,557100.0,59.0,40.0,7.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
B,02739,1220000.0,1225200.0,3,3,1884.0,1966,2.0,0.2,2024-08-30,1220000.0,2024-06-05,1200000.0,7556.0,671600.0,57.0,35.0,7.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
B,02739,699000.0,699500.0,3,1,1190.0,1950,2.0,0.23,2024-09-12,699000.0,2024-07-26,699000.0,4554.0,404781.0,8.0,25.0,7.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
B,02739,735000.0,740300.0,3,2,1687.0,1939,1.0,0.29,2024-08-02,735000.0,2024-06-04,675000.0,5549.0,493200.0,4.0,26.0,7.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
B,02739,615000.0,623800.0,3,2,2214.0,1973,4.0,0.34,2024-07-22,615000.0,2023-12-12,729900.0,4510.0,400856.0,5.0,27.0,7.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
B,02739,1190000.0,11987000.0,2,1,560.0,1970,4.0,0.39,2024-08-06,1190000.0,2024-07-14,1250000.0,8140.0,723536.0,8.0,27.0,7.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
B,02739,750000.0,759100.0,3,2,1984.0,1800,2.0,0.61,2024-07-31,750000.0,2024-04-21,775000.0,7134.0,634100.0,51.0,37.0,7.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
B,02739,380000.0,381300.0,3,2,1936.0,1920,3.0,0.69,2024-08-20,380000.0,2024-07-25,425000.0,4302.0,382400.0,26.0,42.0,7.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
B,02770,575000.0,586200.0,3,2,1309.0,1940,3.0,0.56,2024-07-12,575000.0,2024-04-22,599000.0,3679.0,309900.0,6.0,24.0,7.0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
B,02770,495000.0,495200.0,3,2,1498.0,1991,2.0,1.64,2024-08-30,495000.0,2024-06-17,550000.0,4881.0,411200.0,0.0,25.0,7.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B,02770,785000.0,784400.0,4,3,2688.0,1978,4.0,2.1,2024-09-20,785000.0,2024-07-31,799900.0,6696.0,564100.0,4.0,27.0,7.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
